harness: compiled 257 main sources (incl. 57 stand-ins) and 114 test sources of 116 into /tmp/claude-0/-home-user-CreateChemE/cfcc6b94-4f24-5f12-ba62-46e9aaaec421/scratchpad/harness-wp5
=== harness science (repo /home/user/CreateChemE, 5a375ea)
PHASE_PORT_PRIORITY_SLICE drain-0.1 117 gas=0.9133113366231089 oil=0.0 water=0.08668866337689107 P=118598.95297028124->118587.37121542751 T=298.14503867311015 outGas=0.0 outOil=0.0 outWater=0.09110339637943701 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 118 gas=0.9134027722840933 oil=0.0 water=0.08659722771590671 P=118587.37121542751->118575.79595379187 T=298.1449951581319 outGas=0.0 outOil=0.0 outWater=0.09107034530198388 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 119 gas=0.9134941747694962 oil=0.0 water=0.0865058252305038 P=118575.79595379187->118564.22718126129 T=298.1449516167285 outGas=0.0 outOil=0.0 outWater=0.09103730113510676 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 120 gas=0.9135855440862488 oil=0.0 water=0.08641445591375123 P=118564.22718126129->118552.66489372657 T=298.14490804885395 outGas=0.0 outOil=0.0 outWater=0.0910042638746519 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 121 gas=0.9136768802412778 oil=0.0 water=0.08632311975872219 P=118552.66489372657->118541.10908708206 T=298.14486445446147 outGas=0.0 outOil=0.0 outWater=0.09097123351646862 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 122 gas=0.9137681832415062 oil=0.0 water=0.08623181675849376 P=118541.10908708206->118529.55975722654 T=298.1448208335052 outGas=0.0 outOil=0.0 outWater=0.09093821005641077 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 123 gas=0.9138594530938524 oil=0.0 water=0.08614054690614756 P=118529.55975722654->118518.01690006194 T=298.1447771859379 outGas=0.0 outOil=0.0 outWater=0.09090519349033362 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 124 gas=0.913950689805231 oil=0.0 water=0.08604931019476897 P=118518.01690006194->118506.48051149458 T=298.1447335117134 outGas=0.0 outOil=0.0 outWater=0.0908721838140973 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 125 gas=0.9140418933825522 oil=0.0 water=0.08595810661744782 P=118506.48051149458->118494.95058743449 T=298.1446898107848 outGas=0.0 outOil=0.0 outWater=0.0908391810235649 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 126 gas=0.914133063832722 oil=0.0 water=0.08586693616727799 P=118494.95058743449->118483.42712379564 T=298.14464608310556 outGas=0.0 outOil=0.0 outWater=0.09080618511460312 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 127 gas=0.9142242011626426 oil=0.0 water=0.08577579883735743 P=118483.42712379564->118471.91011649558 T=298.1446023286283 outGas=0.0 outOil=0.0 outWater=0.09077319608308097 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 128 gas=0.9143153053792118 oil=0.0 water=0.08568469462078823 P=118471.91011649558->118460.3995614556 T=298.1445585473056 outGas=0.0 outOil=0.0 outWater=0.0907402139248707 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 129 gas=0.9144063764893232 oil=0.0 water=0.08559362351067688 P=118460.3995614556->118448.8954546012 T=298.1445147390907 outGas=0.0 outOil=0.0 outWater=0.09070723863584906 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 130 gas=0.9144974144998663 oil=0.0 water=0.08550258550013372 P=118448.8954546012->118437.39779186198 T=298.1444709039367 outGas=0.0 outOil=0.0 outWater=0.0906742702118966 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 131 gas=0.9145884194177268 oil=0.0 water=0.08541158058227313 P=118437.39779186198->118425.90656917024 T=298.14442704179527 outGas=0.0 outOil=0.0 outWater=0.09064130864889401 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 132 gas=0.9146793912497859 oil=0.0 water=0.08532060875021409 P=118425.90656917024->118414.42178246332 T=298.1443831526197 outGas=0.0 outOil=0.0 outWater=0.09060835394272897 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 133 gas=0.9147703300029209 oil=0.0 water=0.0852296699970792 P=118414.42178246332->118402.94342768143 T=298.1443392363614 outGas=0.0 outOil=0.0 outWater=0.09057540608928936 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 134 gas=0.9148612356840045 oil=0.0 water=0.08513876431599551 P=118402.94342768143->118391.47150076902 T=298.144295292973 outGas=0.0 outOil=0.0 outWater=0.09054246508446807 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 135 gas=0.914952108299906 oil=0.0 water=0.08504789170009396 P=118391.47150076902->118380.00599767467 T=298.14425132240706 outGas=0.0 outOil=0.0 outWater=0.09050953092416168 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 136 gas=0.9150429478574902 oil=0.0 water=0.0849570521425098 P=118380.00599767467->118368.5469143499 T=298.1442073246148 outGas=0.0 outOil=0.0 outWater=0.09047660360426814 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 137 gas=0.9151337543636178 oil=0.0 water=0.08486624563638222 P=118368.5469143499->118357.09424675062 T=298.14416329954827 outGas=0.0 outOil=0.0 outWater=0.09044368312068973 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 138 gas=0.9152245278251453 oil=0.0 water=0.08477547217485476 P=118357.09424675062->118345.64799083638 T=298.14411924715915 outGas=0.0 outOil=0.0 outWater=0.09041076946933202 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 139 gas=0.9153152682489253 oil=0.0 water=0.08468473175107477 P=118345.64799083638->118334.2081425708 T=298.1440751673994 outGas=0.0 outOil=0.0 outWater=0.09037786264610455 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 140 gas=0.9154059756418061 oil=0.0 water=0.08459402435819391 P=118334.2081425708->118322.77469792066 T=298.1440310602202 outGas=0.0 outOil=0.0 outWater=0.09034496264691835 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 141 gas=0.9154966500106322 oil=0.0 water=0.08450334998936782 P=118322.77469792066->118311.34765285696 T=298.1439869255729 outGas=0.0 outOil=0.0 outWater=0.09031206946768883 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 142 gas=0.9155872913622436 oil=0.0 water=0.08441270863775636 P=118311.34765285696->118299.92700335439 T=298.14394276340903 outGas=0.0 outOil=0.0 outWater=0.09027918310433451 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 143 gas=0.9156778997034767 oil=0.0 water=0.08432210029652337 P=118299.92700335439->118288.5127453913 T=298.1438985736793 outGas=0.0 outOil=0.0 outWater=0.09024630355277706 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 144 gas=0.9157684750411632 oil=0.0 water=0.08423152495883679 P=118288.5127453913->118277.10487495009 T=298.1438543563353 outGas=0.0 outOil=0.0 outWater=0.09021343080894169 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 145 gas=0.9158590173821313 oil=0.0 water=0.08414098261786869 P=118277.10487495009->118265.70338801615 T=298.14381011132707 outGas=0.0 outOil=0.0 outWater=0.09018056486875516 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 146 gas=0.9159495267332047 oil=0.0 water=0.08405047326679521 P=118265.70338801615->118254.30828057954 T=298.14376583860593 outGas=0.0 outOil=0.0 outWater=0.09014770572814967 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 147 gas=0.9160400031012034 oil=0.0 water=0.08395999689879659 P=118254.30828057954->118242.91954863362 T=298.1437215381226 outGas=0.0 outOil=0.0 outWater=0.09011485338305975 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 148 gas=0.9161304464929428 oil=0.0 water=0.08386955350705713 P=118242.91954863362->118231.53718817534 T=298.143677209827 outGas=0.0 outOil=0.0 outWater=0.09008200782942252 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 149 gas=0.9162208569152348 oil=0.0 water=0.08377914308476521 P=118231.53718817534->118220.16119520602 T=298.1436328536704 outGas=0.0 outOil=0.0 outWater=0.09004916906318003 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 150 gas=0.9163112343748867 oil=0.0 water=0.08368876562511321 P=118220.16119520602->118208.79156572977 T=298.1435884696022 outGas=0.0 outOil=0.0 outWater=0.09001633708027487 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 151 gas=0.9164015788787022 oil=0.0 water=0.0835984211212977 P=118208.79156572977->118197.42829575531 T=298.1435440575735 outGas=0.0 outOil=0.0 outWater=0.08998351187665568 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 152 gas=0.9164918904334809 oil=0.0 water=0.08350810956651915 P=118197.42829575531->118186.0713812942 T=298.14349961753317 outGas=0.0 outOil=0.0 outWater=0.0899506934482712 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 153 gas=0.9165821690460177 oil=0.0 water=0.08341783095398221 P=118186.0713812942->118174.72081836287 T=298.1434551494324 outGas=0.0 outOil=0.0 outWater=0.08991788179107714 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 154 gas=0.9166724147231045 oil=0.0 water=0.0833275852768956 P=118174.72081836287->118163.37660298005 T=298.1434106532196 outGas=0.0 outOil=0.0 outWater=0.08988507690102786 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 155 gas=0.9167626274715279 oil=0.0 water=0.08323737252847212 P=118163.37660298005->118152.03873116919 T=298.14336612884506 outGas=0.0 outOil=0.0 outWater=0.08985227877408468 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 156 gas=0.9168528072980715 oil=0.0 water=0.08314719270192845 P=118152.03873116919->118140.7071989575 T=298.1433215762586 outGas=0.0 outOil=0.0 outWater=0.08981948740621115 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 157 gas=0.9169429542095145 oil=0.0 water=0.08305704579048548 P=118140.7071989575->118129.382002375 T=298.14327699540894 outGas=0.0 outOil=0.0 outWater=0.08978670279337236 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 158 gas=0.917033068212632 oil=0.0 water=0.08296693178736804 P=118129.382002375->118118.06313745619 T=298.14323238624564 outGas=0.0 outOil=0.0 outWater=0.08975392493153801 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 159 gas=0.9171231493141948 oil=0.0 water=0.08287685068580519 P=118118.06313745619->118106.75060023916 T=298.1431877487182 outGas=0.0 outOil=0.0 outWater=0.08972115381668157 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 160 gas=0.9172131975209703 oil=0.0 water=0.0827868024790297 P=118106.75060023916->118095.4443867652 T=298.143143082775 outGas=0.0 outOil=0.0 outWater=0.08968838944477746 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 161 gas=0.9173032128397213 oil=0.0 water=0.08269678716027871 P=118095.4443867652->118084.14449307989 T=298.1430983883654 outGas=0.0 outOil=0.0 outWater=0.0896556318118055 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 162 gas=0.917393195277207 oil=0.0 water=0.08260680472279314 P=118084.14449307989->118072.850915232 T=298.1430536654378 outGas=0.0 outOil=0.0 outWater=0.08962288091374704 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 163 gas=0.9174831448401819 oil=0.0 water=0.08251685515981812 P=118072.850915232->118061.56364927441 T=298.14300891394134 outGas=0.0 outOil=0.0 outWater=0.089590136746588 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 164 gas=0.9175730615353972 oil=0.0 water=0.08242693846460275 P=118061.56364927441->118050.28269126307 T=298.1429641338236 outGas=0.0 outOil=0.0 outWater=0.08955739930631558 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 165 gas=0.9176629453695998 oil=0.0 water=0.08233705463040011 P=118050.28269126307->118039.0080372582 T=298.14291932503386 outGas=0.0 outOil=0.0 outWater=0.0895246685889219 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 166 gas=0.9177527963495328 oil=0.0 water=0.08224720365046728 P=118039.0080372582->118027.73968332334 T=298.1428744875197 outGas=0.0 outOil=0.0 outWater=0.08949194459040125 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 167 gas=0.9178426144819346 oil=0.0 water=0.08215738551806541 P=118027.73968332334->118016.47762552575 T=298.1428296212296 outGas=0.0 outOil=0.0 outWater=0.08945922730675115 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 168 gas=0.9179323997735404 oil=0.0 water=0.08206760022645969 P=118016.47762552575->118005.22185993634 T=298.1427847261115 outGas=0.0 outOil=0.0 outWater=0.08942651673397253 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 169 gas=0.9180221522310806 oil=0.0 water=0.08197784776891932 P=118005.22185993634->117993.97238262954 T=298.14273980211294 outGas=0.0 outOil=0.0 outWater=0.08939381286806898 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 170 gas=0.9181118718612826 oil=0.0 water=0.08188812813871742 P=117993.97238262954->117982.72918968364 T=298.1426948491818 outGas=0.0 outOil=0.0 outWater=0.0893611157050474 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 171 gas=0.9182015586708688 oil=0.0 water=0.08179844132913112 P=117982.72918968364->117971.49227718048 T=298.14264986726573 outGas=0.0 outOil=0.0 outWater=0.08932842524091819 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 172 gas=0.9182912126665583 oil=0.0 water=0.08170878733344168 P=117971.49227718048->117960.2616412053 T=298.1426048563117 outGas=0.0 outOil=0.0 outWater=0.08929574147169368 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 173 gas=0.9183808338550659 oil=0.0 water=0.08161916614493413 P=117960.2616412053->117949.03727784735 T=298.14255981626764 outGas=0.0 outOil=0.0 outWater=0.08926306439339086 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 174 gas=0.9184704222431022 oil=0.0 water=0.08152957775689786 P=117949.03727784735->117937.81918319914 T=298.14251474708016 outGas=0.0 outOil=0.0 outWater=0.08923039400202835 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 175 gas=0.9185599778373742 oil=0.0 water=0.08144002216262584 P=117937.81918319914->117926.6073533572 T=298.1424696486968 outGas=0.0 outOil=0.0 outWater=0.08919773029362953 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 176 gas=0.9186495006445848 oil=0.0 water=0.08135049935541523 P=117926.6073533572->117915.40178442112 T=298.1424245210641 outGas=0.0 outOil=0.0 outWater=0.08916507326421867 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 177 gas=0.9187389906714327 oil=0.0 water=0.08126100932856727 P=117915.40178442112->117904.2024724947 T=298.142379364129 outGas=0.0 outOil=0.0 outWater=0.08913242290982512 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 178 gas=0.9188284479246129 oil=0.0 water=0.08117155207538701 P=117904.2024724947->117893.00941368459 T=298.14233417783754 outGas=0.0 outOil=0.0 outWater=0.08909977922647958 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 179 gas=0.9189178724108163 oil=0.0 water=0.08108212758918366 P=117893.00941368459->117881.82260410218 T=298.1422889621373 outGas=0.0 outOil=0.0 outWater=0.08906714221021825 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 180 gas=0.9190072641367298 oil=0.0 water=0.08099273586327008 P=117881.82260410218->117870.64203986115 T=298.1422437169737 outGas=0.0 outOil=0.0 outWater=0.08903451185707727 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 181 gas=0.9190966231090365 oil=0.0 water=0.08090337689096343 P=117870.64203986115->117859.4677170797 T=298.14219844229353 outGas=0.0 outOil=0.0 outWater=0.08900188816309847 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 182 gas=0.9191859493344153 oil=0.0 water=0.08081405066558461 P=117859.4677170797->117848.29963187879 T=298.14215313804203 outGas=0.0 outOil=0.0 outWater=0.0889692711243242 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 183 gas=0.9192752428195412 oil=0.0 water=0.08072475718045881 P=117848.29963187879->117837.13778038407 T=298.1421078041661 outGas=0.0 outOil=0.0 outWater=0.08893666073680313 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 184 gas=0.9193645035710852 oil=0.0 water=0.08063549642891482 P=117837.13778038407->117825.98215872367 T=298.1420624406107 outGas=0.0 outOil=0.0 outWater=0.0889040569965836 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 185 gas=0.9194537315957145 oil=0.0 water=0.08054626840428554 P=117825.98215872367->117814.83276303009 T=298.1420170473222 outGas=0.0 outOil=0.0 outWater=0.08887145989971976 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 186 gas=0.919542926900092 oil=0.0 water=0.08045707309990797 P=117814.83276303009->117803.68958943877 T=298.14197162424546 outGas=0.0 outOil=0.0 outWater=0.08883886944226661 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 187 gas=0.9196320894908773 oil=0.0 water=0.08036791050912274 P=117803.68958943877->117792.55263408912 T=298.1419261713262 outGas=0.0 outOil=0.0 outWater=0.08880628562028348 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 188 gas=0.9197212193747253 oil=0.0 water=0.08027878062527474 P=117792.55263408912->117781.42189312402 T=298.1418806885096 outGas=0.0 outOil=0.0 outWater=0.08877370842983265 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 189 gas=0.9198103165582874 oil=0.0 water=0.08018968344171265 P=117781.42189312402->117770.29736269002 T=298.14183517574116 outGas=0.0 outOil=0.0 outWater=0.08874113786697957 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 190 gas=0.9198993810482109 oil=0.0 water=0.08010061895178908 P=117770.29736269002->117759.17903893658 T=298.1417896329648 outGas=0.0 outOil=0.0 outWater=0.08870857392779066 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 191 gas=0.9199884128511393 oil=0.0 water=0.08001158714886078 P=117759.17903893658->117748.06691801743 T=298.1417440601259 outGas=0.0 outOil=0.0 outWater=0.08867601660833799 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 192 gas=0.920077411973712 oil=0.0 water=0.07992258802628809 P=117748.06691801743->117736.96099608962 T=298.14169845716924 outGas=0.0 outOil=0.0 outWater=0.08864346590469555 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 193 gas=0.9201663784225643 oil=0.0 water=0.07983362157743568 P=117736.96099608962->117725.8612693138 T=298.1416528240394 outGas=0.0 outOil=0.0 outWater=0.0886109218129409 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 194 gas=0.9202553122043281 oil=0.0 water=0.07974468779567188 P=117725.8612693138->117714.76773385366 T=298.14160716068 outGas=0.0 outOil=0.0 outWater=0.08857838432915277 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 195 gas=0.920344213325631 oil=0.0 water=0.07965578667436904 P=117714.76773385366->117703.68038587725 T=298.14156146703624 outGas=0.0 outOil=0.0 outWater=0.08854585344941569 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 196 gas=0.9204330817930966 oil=0.0 water=0.07956691820690344 P=117703.68038587725->117692.59922155536 T=298.1415157430515 outGas=0.0 outOil=0.0 outWater=0.08851332916981458 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 197 gas=0.9205219176133447 oil=0.0 water=0.07947808238665525 P=117692.59922155536->117681.52423706275 T=298.1414699886701 outGas=0.0 outOil=0.0 outWater=0.08848081148643905 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 198 gas=0.9206107207929913 oil=0.0 water=0.07938927920700863 P=117681.52423706275->117670.45542857755 T=298.14142420383564 outGas=0.0 outOil=0.0 outWater=0.08844830039538089 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 199 gas=0.9206994913386484 oil=0.0 water=0.07930050866135163 P=117670.45542857755->117659.39279228143 T=298.1413783884918 outGas=0.0 outOil=0.0 outWater=0.08841579589273531 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 200 gas=0.9207882292569238 oil=0.0 water=0.07921177074307609 P=117659.39279228143->117648.33632435942 T=298.14133254258195 outGas=0.0 outOil=0.0 outWater=0.08838329797459964 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 201 gas=0.920876934554422 oil=0.0 water=0.07912306544557801 P=117648.33632435942->117637.28602100014 T=298.14128666604944 outGas=0.0 outOil=0.0 outWater=0.08835080663707509 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 202 gas=0.9209656072377429 oil=0.0 water=0.07903439276225711 P=117637.28602100014->117626.24187839594 T=298.1412407588377 outGas=0.0 outOil=0.0 outWater=0.0883183218762659 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 203 gas=0.9210542473134828 oil=0.0 water=0.0789457526865171 P=117626.24187839594->117615.20389274231 T=298.1411948208896 outGas=0.0 outOil=0.0 outWater=0.08828584368827862 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 204 gas=0.9211428547882344 oil=0.0 water=0.07885714521176553 P=117615.20389274231->117604.17206023805 T=298.14114885214764 outGas=0.0 outOil=0.0 outWater=0.088253372069222 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 205 gas=0.9212314296685861 oil=0.0 water=0.07876857033141395 P=117604.17206023805->117593.14637708633 T=298.14110285255526 outGas=0.0 outOil=0.0 outWater=0.08822090701521063 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 206 gas=0.9213199719611224 oil=0.0 water=0.07868002803887762 P=117593.14637708633->117582.12683949289 T=298.1410568220548 outGas=0.0 outOil=0.0 outWater=0.08818844852235913 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 207 gas=0.9214084816724241 oil=0.0 water=0.07859151832757591 P=117582.12683949289->117571.11344366721 T=298.14101076058853 outGas=0.0 outOil=0.0 outWater=0.08815599658678608 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-0.1 208 gas=0.921496958809068 oil=0.0 water=0.07850304119093203 P=117571.11344366721->117560.10618582228 T=298.14096466809866 outGas=0.0 outOil=0.0 outWater=0.08812355120461296 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
